age,job,marital,education
50,blue-collar,married,primary
36,admin.,married,tertiary
49,management,single,tertiary
36,unemployed,divorced,tertiary
25,self-employed,single,secondary
51,blue-collar,married,primary
38,technician,single,tertiary
39,management,married,tertiary
43,technician,married,primary
52,blue-collar,married,primary
36,blue-collar,divorced,primary
35,management,married,tertiary
29,management,single,tertiary
39,blue-collar,married,secondary
59,technician,married,secondary
54,blue-collar,divorced,primary
35,self-employed,married,tertiary
31,technician,married,tertiary
53,retired,married,tertiary
36,management,married,tertiary
34,blue-collar,single,secondary
40,blue-collar,married,primary
45,services,married,secondary
33,management,single,tertiary
59,retired,married,primary
58,retired,married,primary
37,blue-collar,married,secondary
47,services,married,secondary
34,blue-collar,married,primary
56,blue-collar,married,secondary
40,entrepreneur,married,secondary
37,services,married,tertiary
59,services,divorced,secondary
56,management,divorced,tertiary
36,management,single,tertiary
41,blue-collar,married,primary
26,services,single,secondary
36,technician,divorced,secondary
41,services,divorced,secondary
34,blue-collar,married,primary
37,management,married,tertiary
45,admin.,married,secondary
49,blue-collar,married,primary
26,unemployed,single,tertiary
34,blue-collar,married,primary
53,unemployed,married,primary
41,blue-collar,married,primary
35,blue-collar,single,primary
36,technician,single,primary
44,technician,single,secondary
50,unemployed,married,secondary
32,entrepreneur,married,primary
40,blue-collar,married,primary
29,management,single,tertiary
39,blue-collar,married,secondary
45,technician,single,secondary
37,unemployed,single,secondary
43,blue-collar,married,primary
58,retired,divorced,primary
38,admin.,divorced,secondary
45,blue-collar,divorced,primary
48,housemaid,single,secondary
37,self-employed,single,tertiary
31,technician,married,tertiary
37,services,married,secondary
25,blue-collar,single,secondary
42,blue-collar,married,secondary
38,technician,divorced,secondary
58,retired,married,primary
45,management,married,tertiary
57,housemaid,married,primary
34,blue-collar,married,primary
36,blue-collar,single,secondary
57,management,married,secondary
38,management,married,tertiary
74,retired,married,primary
47,blue-collar,married,primary
46,self-employed,married,tertiary
39,blue-collar,married,primary
46,management,married,secondary
49,blue-collar,married,secondary
31,technician,divorced,secondary
30,blue-collar,married,secondary
25,services,single,secondary
47,blue-collar,married,primary
35,services,single,secondary
76,retired,divorced,primary
51,blue-collar,divorced,primary
24,student,single,primary
36,management,single,tertiary
34,unemployed,single,secondary
60,blue-collar,married,primary
28,management,married,tertiary
58,blue-collar,married,primary
40,services,married,primary
33,technician,divorced,secondary
33,management,single,tertiary
40,technician,single,secondary
27,student,single,tertiary
58,blue-collar,married,primary
30,technician,married,secondary
39,management,married,tertiary
45,blue-collar,married,primary
49,services,married,primary
57,housemaid,married,primary
52,technician,divorced,tertiary
43,management,divorced,tertiary
38,blue-collar,single,tertiary
44,entrepreneur,married,secondary
31,technician,married,secondary
41,blue-collar,married,primary
45,admin.,single,tertiary
28,student,single,secondary
46,services,married,secondary
51,management,married,tertiary
31,admin.,single,secondary
48,admin.,married,secondary
36,technician,married,primary
54,management,divorced,tertiary
47,services,divorced,primary
67,management,married,tertiary
55,blue-collar,married,secondary
55,services,divorced,secondary
37,technician,married,tertiary
25,management,married,tertiary
58,management,divorced,tertiary
50,housemaid,married,primary
52,services,married,secondary
45,services,married,secondary
31,services,single,secondary
26,management,single,tertiary
35,services,married,secondary
37,blue-collar,married,primary
33,blue-collar,married,secondary
59,blue-collar,divorced,primary
33,services,married,secondary
55,management,divorced,tertiary
38,technician,married,secondary
64,retired,married,tertiary
38,admin.,married,secondary
37,management,single,tertiary
45,management,divorced,tertiary
27,student,single,primary
42,management,married,tertiary
36,technician,single,secondary
47,blue-collar,married,secondary
51,management,married,tertiary
46,housemaid,married,primary
52,services,divorced,secondary
54,admin.,married,tertiary
46,admin.,divorced,secondary
30,technician,single,tertiary
60,retired,married,secondary
40,blue-collar,married,primary
37,blue-collar,single,primary
37,technician,married,secondary
37,services,married,secondary
29,blue-collar,single,tertiary
43,housemaid,married,primary
34,blue-collar,married,primary
31,management,married,tertiary
57,technician,divorced,tertiary
35,housemaid,married,primary
53,blue-collar,divorced,primary
41,management,single,secondary
55,blue-collar,married,primary
36,blue-collar,single,secondary
24,services,single,secondary
53,admin.,married,secondary
58,blue-collar,married,primary
42,services,married,primary
49,blue-collar,divorced,primary
70,unknown,married,tertiary
32,management,married,tertiary
26,admin.,single,secondary
57,housemaid,married,primary
35,services,single,primary
44,blue-collar,divorced,primary
29,housemaid,married,primary
52,admin.,married,tertiary
31,housemaid,single,tertiary
49,management,divorced,tertiary
32,management,single,tertiary
53,services,married,primary
26,blue-collar,married,secondary
35,blue-collar,single,primary
30,blue-collar,married,secondary
44,unemployed,married,secondary
25,management,single,tertiary
29,self-employed,single,tertiary
36,blue-collar,married,secondary
59,retired,married,primary
35,management,single,tertiary
28,admin.,single,secondary
32,self-employed,divorced,tertiary
53,services,married,primary
26,self-employed,single,tertiary
38,management,divorced,tertiary
34,management,married,tertiary
45,blue-collar,single,secondary
42,blue-collar,married,primary
32,management,single,tertiary
48,admin.,married,secondary
59,entrepreneur,married,primary
50,management,married,tertiary
56,technician,single,tertiary
29,blue-collar,single,primary
38,management,divorced,secondary
38,unemployed,married,secondary
34,management,married,secondary
49,services,married,primary
58,blue-collar,divorced,secondary
28,blue-collar,single,tertiary
37,blue-collar,married,primary
48,management,married,secondary
28,blue-collar,married,primary
51,management,married,secondary
86,retired,married,primary
37,blue-collar,divorced,secondary
60,blue-collar,married,primary
49,technician,married,secondary
35,blue-collar,married,primary
43,management,married,primary
41,blue-collar,divorced,primary
46,services,divorced,secondary
31,admin.,married,tertiary
35,management,married,tertiary
46,blue-collar,married,primary
35,blue-collar,married,primary
27,entrepreneur,married,secondary
27,self-employed,single,tertiary
27,technician,single,secondary
49,blue-collar,divorced,primary
33,self-employed,married,tertiary
47,blue-collar,married,primary
31,blue-collar,single,secondary
45,entrepreneur,divorced,tertiary
37,technician,single,secondary
25,technician,single,secondary
35,management,single,tertiary
51,blue-collar,married,primary
53,retired,divorced,tertiary
32,housemaid,married,primary
42,management,divorced,tertiary
30,technician,single,secondary
24,student,single,tertiary
58,blue-collar,divorced,primary
29,services,single,secondary
29,blue-collar,married,primary
56,management,married,primary
46,blue-collar,married,primary
48,unemployed,single,tertiary
30,self-employed,single,secondary
57,blue-collar,married,secondary
43,blue-collar,married,primary
51,management,married,tertiary
49,technician,married,primary
56,admin.,married,primary
27,blue-collar,married,secondary
26,blue-collar,married,primary
51,technician,married,tertiary
55,housemaid,married,primary
30,blue-collar,married,secondary
29,blue-collar,married,primary
41,unemployed,married,primary
39,blue-collar,married,primary
48,management,married,tertiary
52,blue-collar,married,tertiary
46,technician,married,secondary
51,blue-collar,married,primary
29,housemaid,married,tertiary
29,unemployed,single,primary
39,management,divorced,tertiary
54,management,divorced,tertiary
43,management,married,tertiary
38,blue-collar,married,secondary
34,housemaid,married,primary
36,blue-collar,married,secondary
28,housemaid,single,primary
26,student,single,secondary
28,blue-collar,divorced,primary
30,management,married,tertiary
32,technician,married,tertiary
57,retired,married,primary
37,technician,single,secondary
26,blue-collar,single,secondary
45,self-employed,married,tertiary
57,blue-collar,married,secondary
40,housemaid,married,primary
54,retired,married,primary
32,technician,single,tertiary
37,blue-collar,divorced,secondary
46,blue-collar,married,primary
33,admin.,single,secondary
58,retired,married,primary
35,entrepreneur,single,tertiary
37,admin.,divorced,secondary
34,technician,married,secondary
61,retired,married,primary
40,management,divorced,secondary
44,entrepreneur,married,tertiary
35,technician,married,tertiary
46,retired,married,secondary
28,technician,single,tertiary
28,blue-collar,married,primary
30,services,single,secondary
41,management,married,tertiary
30,services,single,tertiary
42,management,married,tertiary
52,housemaid,married,primary
32,blue-collar,married,secondary
43,technician,married,secondary
43,blue-collar,married,secondary
36,blue-collar,married,secondary
40,blue-collar,divorced,primary
52,services,married,secondary
