age,job,marital,education
46,admin.,divorced,secondary
34,management,married,tertiary
58,housemaid,married,tertiary
61,retired,married,primary
43,unemployed,married,tertiary
37,management,married,tertiary
30,unemployed,single,tertiary
41,admin.,single,secondary
34,services,single,secondary
39,services,married,secondary
40,management,single,tertiary
57,management,divorced,tertiary
53,admin.,single,primary
43,housemaid,married,primary
24,student,single,secondary
50,technician,divorced,tertiary
48,technician,married,tertiary
52,blue-collar,married,secondary
60,housemaid,married,primary
45,blue-collar,married,primary
59,housemaid,married,primary
22,student,single,secondary
48,housemaid,married,primary
38,housemaid,married,primary
46,management,married,secondary
30,management,married,tertiary
38,blue-collar,married,primary
28,blue-collar,single,primary
28,technician,single,tertiary
31,management,married,tertiary
41,self-employed,single,tertiary
28,entrepreneur,single,tertiary
44,technician,married,secondary
32,blue-collar,married,secondary
61,retired,married,secondary
45,blue-collar,married,primary
36,blue-collar,married,primary
51,blue-collar,married,primary
48,blue-collar,married,primary
30,unemployed,married,primary
51,blue-collar,married,primary
30,blue-collar,married,primary
32,student,single,secondary
37,services,married,secondary
78,retired,divorced,primary
24,student,single,tertiary
31,services,married,primary
38,services,married,secondary
43,technician,married,tertiary
36,blue-collar,single,secondary
43,blue-collar,married,primary
39,blue-collar,married,primary
42,admin.,married,secondary
59,services,married,primary
51,retired,married,primary
50,technician,single,secondary
56,blue-collar,married,secondary
31,blue-collar,married,secondary
36,technician,single,secondary
60,blue-collar,married,primary
32,self-employed,married,secondary
45,management,married,tertiary
59,housemaid,married,primary
31,blue-collar,single,secondary
52,management,married,secondary
52,entrepreneur,married,secondary
43,technician,married,secondary
29,technician,single,tertiary
43,self-employed,single,tertiary
34,blue-collar,married,primary
34,unemployed,married,secondary
57,technician,married,primary
56,blue-collar,single,primary
53,blue-collar,married,secondary
43,management,divorced,tertiary
47,admin.,single,secondary
50,housemaid,married,secondary
36,blue-collar,married,primary
38,blue-collar,divorced,secondary
55,management,divorced,tertiary
44,unemployed,married,secondary
45,blue-collar,single,secondary
48,blue-collar,married,primary
33,services,married,secondary
58,management,married,primary
34,blue-collar,married,primary
43,blue-collar,married,primary
41,blue-collar,married,secondary
46,unemployed,married,secondary
33,technician,single,secondary
32,blue-collar,married,primary
47,blue-collar,married,primary
41,unemployed,single,tertiary
52,management,married,tertiary
58,blue-collar,married,primary
59,blue-collar,divorced,primary
45,blue-collar,married,primary
55,management,divorced,tertiary
25,student,single,tertiary
33,management,single,tertiary
46,services,married,secondary
36,management,married,tertiary
50,management,married,tertiary
34,management,divorced,secondary
54,entrepreneur,married,secondary
33,technician,married,tertiary
54,housemaid,married,tertiary
66,retired,married,primary
54,technician,divorced,secondary
32,management,married,tertiary
35,admin.,single,primary
52,management,married,primary
37,technician,married,secondary
24,admin.,single,tertiary
49,admin.,married,primary
27,management,married,tertiary
34,blue-collar,married,primary
28,services,single,secondary
29,blue-collar,married,primary
36,services,divorced,secondary
33,admin.,married,tertiary
42,blue-collar,single,primary
33,management,married,tertiary
30,management,single,tertiary
56,technician,single,tertiary
41,technician,single,secondary
35,admin.,single,tertiary
46,technician,married,secondary
30,student,single,tertiary
46,blue-collar,single,primary
36,management,married,tertiary
53,blue-collar,married,primary
49,management,single,tertiary
46,housemaid,married,primary
33,technician,single,secondary
62,housemaid,married,secondary
30,admin.,single,tertiary
45,management,married,tertiary
31,blue-collar,single,primary
47,blue-collar,married,primary
47,housemaid,married,primary
27,student,single,tertiary
46,entrepreneur,married,primary
27,management,married,tertiary
40,technician,married,secondary
56,unknown,divorced,primary
39,technician,single,secondary
28,management,single,tertiary
34,management,single,tertiary
37,management,married,tertiary
30,admin.,married,secondary
47,services,married,secondary
56,admin.,married,secondary
46,blue-collar,married,primary
40,technician,married,secondary
27,unemployed,single,tertiary
49,management,married,tertiary
58,technician,married,secondary
31,blue-collar,married,primary
57,management,married,tertiary
33,admin.,single,tertiary
26,management,single,tertiary
32,management,single,tertiary
34,management,married,tertiary
30,management,single,tertiary
51,self-employed,divorced,primary
29,blue-collar,married,secondary
47,blue-collar,married,secondary
51,blue-collar,married,primary
57,retired,married,primary
45,blue-collar,married,secondary
31,management,single,tertiary
51,blue-collar,married,secondary
60,management,married,tertiary
39,admin.,single,secondary
52,unemployed,married,secondary
43,unknown,married,primary
32,management,married,tertiary
53,entrepreneur,married,primary
59,technician,married,primary
43,technician,married,tertiary
42,management,single,tertiary
46,technician,married,secondary
43,management,divorced,tertiary
36,management,married,tertiary
21,student,single,secondary
58,management,divorced,tertiary
38,blue-collar,single,secondary
28,technician,divorced,tertiary
34,technician,single,secondary
43,blue-collar,married,primary
33,management,single,tertiary
39,blue-collar,married,primary
27,management,single,tertiary
77,retired,divorced,secondary
48,technician,divorced,secondary
29,management,single,tertiary
59,blue-collar,single,primary
45,entrepreneur,married,primary
58,retired,married,primary
55,unemployed,married,primary
43,admin.,married,secondary
35,management,single,tertiary
39,services,divorced,secondary
39,admin.,married,secondary
52,blue-collar,married,secondary
41,blue-collar,single,secondary
53,blue-collar,married,primary
52,unemployed,married,primary
49,management,married,tertiary
55,admin.,married,secondary
29,management,single,tertiary
48,admin.,married,secondary
35,unemployed,married,primary
48,blue-collar,married,secondary
45,admin.,married,secondary
36,technician,married,secondary
30,services,single,tertiary
58,blue-collar,married,primary
59,blue-collar,married,secondary
31,blue-collar,married,primary
41,management,married,tertiary
40,blue-collar,married,primary
49,blue-collar,married,primary
36,services,married,secondary
30,blue-collar,married,secondary
28,blue-collar,single,secondary
34,technician,married,secondary
35,management,single,tertiary
38,admin.,married,secondary
75,retired,married,tertiary
41,management,married,tertiary
30,blue-collar,married,secondary
39,blue-collar,married,secondary
59,blue-collar,single,primary
39,technician,single,tertiary
60,retired,married,primary
55,housemaid,married,primary
56,blue-collar,married,secondary
55,housemaid,married,primary
55,services,married,secondary
32,management,married,tertiary
49,blue-collar,married,secondary
47,technician,married,secondary
39,technician,married,tertiary
54,admin.,divorced,secondary
51,blue-collar,married,secondary
35,technician,divorced,secondary
52,unemployed,married,tertiary
30,entrepreneur,divorced,secondary
57,housemaid,married,primary
46,services,married,secondary
58,entrepreneur,married,tertiary
28,technician,single,secondary
35,services,single,secondary
35,management,divorced,tertiary
30,admin.,single,secondary
44,blue-collar,married,primary
56,management,divorced,tertiary
33,technician,married,tertiary
36,blue-collar,married,primary
53,self-employed,married,tertiary
25,retired,single,secondary
31,management,married,tertiary
49,self-employed,single,tertiary
52,blue-collar,married,secondary
44,management,married,tertiary
56,admin.,divorced,secondary
49,blue-collar,married,secondary
54,management,married,tertiary
32,blue-collar,single,primary
32,technician,married,secondary
54,admin.,married,primary
35,blue-collar,married,primary
52,housemaid,married,primary
54,entrepreneur,married,tertiary
55,self-employed,married,primary
31,blue-collar,married,secondary
43,technician,divorced,secondary
33,management,married,tertiary
56,technician,married,primary
39,technician,married,tertiary
60,retired,married,secondary
43,management,married,primary
31,technician,single,tertiary
44,management,married,primary
58,retired,married,primary
43,management,married,tertiary
28,management,single,tertiary
33,blue-collar,married,primary
55,retired,married,primary
34,technician,single,tertiary
31,student,single,secondary
46,management,divorced,secondary
38,blue-collar,married,primary
44,blue-collar,single,primary
55,housemaid,married,primary
40,management,married,tertiary
45,blue-collar,married,secondary
50,self-employed,married,tertiary
48,management,married,tertiary
45,blue-collar,married,primary
43,blue-collar,married,primary
35,management,married,tertiary
50,entrepreneur,married,tertiary
36,admin.,single,secondary
52,admin.,married,primary
33,services,married,primary
28,management,single,tertiary
45,management,married,tertiary
59,admin.,married,tertiary
27,services,single,secondary
38,admin.,divorced,secondary
62,retired,married,primary
48,blue-collar,single,secondary
31,services,single,secondary
39,management,married,tertiary
57,retired,married,primary
57,blue-collar,married,primary
47,housemaid,married,secondary
41,technician,married,tertiary
